FacilityAccessibilityText,FacilityAdaAccess,FacilityEmail,FacilityID,FacilityLatitude,FacilityLongitude,FacilityMapURL,FacilityName,FacilityPhone,FacilityReservationURL,FacilityTypeDescription,TYPE,LastUpdatedDate,LegacyFacilityID,EntityID,EntityMediaID,EntityType,Height,IsGallery,IsPreview,IsPrimary,MediaType,Subtitle,Title,URL,Width,OrgFacilityID,ParentOrgID,ParentRecAreaID,Reservable,StayLimit
"","No","","262619",38.629956,-107.870233,"https://www.blm.gov/sites/blm.gov/files/uploads/programs_national-conservation-lands_colorado_gunnison-gorge_map.pdf","Bobcat Trailhead","970-240-5300","","Facility","Point",2023-04-14 00:00:00.0000000,"","262619","2113563","Facility",295,True,False,False,"Image","","Bobcat Trail","https://cdn.recreation.gov/public/images/83746.jpg",443,"","126","13399",False,""
"","No","","262619",38.629956,-107.870233,"https://www.blm.gov/sites/blm.gov/files/uploads/programs_national-conservation-lands_colorado_gunnison-gorge_map.pdf","Bobcat Trailhead","970-240-5300","","Facility","Point",2023-04-14 00:00:00.0000000,"","262619","2113564","Facility",295,True,False,False,"Image","","Bobcat View","https://cdn.recreation.gov/public/images/83747.jpg",443,"","126","13399",False,""
"","No","","262619",38.629956,-107.870233,"https://www.blm.gov/sites/blm.gov/files/uploads/programs_national-conservation-lands_colorado_gunnison-gorge_map.pdf","Bobcat Trailhead","970-240-5300","","Facility","Point",2023-04-14 00:00:00.0000000,"","262619","2113561","Facility",295,True,False,False,"Image","","Bobcat Trail","https://cdn.recreation.gov/public/images/83744.jpg",443,"","126","13399",False,""
"","No","","262619",38.629956,-107.870233,"https://www.blm.gov/sites/blm.gov/files/uploads/programs_national-conservation-lands_colorado_gunnison-gorge_map.pdf","Bobcat Trailhead","970-240-5300","","Facility","Point",2023-04-14 00:00:00.0000000,"","262619","2113562","Facility",295,True,False,False,"Image","","Bobcat Trailhead","https://cdn.recreation.gov/public/images/83745.jpg",443,"","126","13399",False,""
"","","","07f811a4-caa7-11ea-8fba-26923889ae6f",33.629559999999998,-104.24328,"","Haystack Mountain OHV Area","","","Activity Pass","Point",2022-05-11 00:00:00.0000000,"","07f811a4-caa7-11ea-8fba-26923889ae6f","2d98b6cb-05aa-4c1b-b8a1-972c5711c6f8","Facility",525,False,True,False,"Image","","Nationally sanctioned \"Trials\" events are held at Haystack Mountain OHV Area each year.  ","https://cdn.recreation.gov/public/2020/10/30/22/49/07f811a4-caa7-11ea-8fba-26923889ae6f_442da42a-7e2a-4a05-bde9-5b3e3ccd85d0_700.png",700,"","126","1803",True,""
"","","","87a1b0ea-c5dd-11ea-b136-d2ef8c4f00fd",33.416060000000002,-103.86978000000001,"","Mescalero Sands OHV Area","","","Activity Pass","Point",2021-09-13 00:00:00.0000000,"","87a1b0ea-c5dd-11ea-b136-d2ef8c4f00fd","b29feac7-ea93-4a8f-92f0-bb20ca261b97","Facility",526,False,True,False,"Image","","Mescalero Sands OHV Area","https://cdn.recreation.gov/public/2021/08/05/15/15/87a1b0ea-c5dd-11ea-b136-d2ef8c4f00fd_50142ce8-47d8-414f-8b83-5a2d78860b89_700.jpg",700,"","126","1803",True,""
"","","","9c803839-ebea-11eb-9380-5259443fe81b",33.682310000000001,-105.92247,"","Valley of Fires Rec Area Activity Scan and Pay","","","Activity Pass","Point",2021-09-23 00:00:00.0000000,"","9c803839-ebea-11eb-9380-5259443fe81b","96464e30-5bd6-4f39-b7d5-59e1478b9619","Facility",526,False,True,False,"Image","","Valley of Fires Recreation Area","https://cdn.recreation.gov/public/2021/07/29/14/02/9c803839-ebea-11eb-9380-5259443fe81b_f2cb20af-7525-44d0-9a13-a8d28db7c3c2_700.jpg",700,"","126","1803",True,""
"","N","cure_info@nps.gov","300007",38.445833,-107.34183299999999,"","Curecanti National Recreation Area Tours","970-641-2337 X205","","Ticket Facility","Point",2023-07-06 00:00:00.0000000,"","300007","7dc88d95-e6b4-41d5-92d4-6aaa9d5a7acb","Facility",525,True,False,False,"Image","","Morrow Point boat tour passenger view","https://cdn.recreation.gov/public/2020/05/15/15/03/300007_033c5271-9c61-44ff-886d-3c8eb3210c3b_700.jpeg",700,"","128","2651",True,""
"","N","cure_info@nps.gov","300007",38.445833,-107.34183299999999,"","Curecanti National Recreation Area Tours","970-641-2337 X205","","Ticket Facility","Point",2023-07-06 00:00:00.0000000,"","300007","9cbc3c2e-c441-4bea-ba3c-0fc4c6921446","Facility",525,False,True,False,"Image","","Curecata III","https://cdn.recreation.gov/public/2020/05/15/15/13/300007_770f04a3-7920-47cf-a0f2-e1da094f16ff_700.jpeg",700,"","128","2651",True,""
"","","","AP22027",38.466997999999997,-107.171588,"","Curecanti Boat Launch Permit","","","Activity Pass","Point",2024-01-05 00:00:00.0000000,"","AP22027","84fbef01-fbc1-46aa-90e7-c99ff87a230d","Facility",525,False,True,False,"Image","","Gunnison River below Blue Mesa Dam","https://cdn.recreation.gov/public/2024/01/02/22/12/AP22027_52cb9724-8588-4b29-a942-919292ed397b_700.jpg",700,"","128","2651",True,""
"","","Fopu_information@nps.gov","10101846",32.027737000000002,-80.891281000000006,"","Fort Pulaski National Monument Tours","912-786-5787","","Ticket Facility","Point",2023-11-30 00:00:00.0000000,"","10101846","83080ec9-dd79-47fb-94ba-c702b7f85bd8","Facility",525,False,True,False,"Image","","Fort Pulaski at night with lanterns lining the walkway and two cannons outside. ","https://cdn.recreation.gov/public/2023/11/30/19/05/10101846_ca9d826e-f02c-4997-9441-e2c926c64c71_700.jpg",700,"","128","2699",True,""
"","","","VR2828",38.891207905999998,-77.053519170000001,"","Parkway Drive Volleyball Courts","","","Venue Reservations","Point",2023-03-02 00:00:00.0000000,"","VR2828","85bb483b-ebc2-41d0-8a56-4c08ab3bc905","Facility",525,True,False,False,"Image","","Close view of the volleyball court net and a sticker displaying the court number.","https://cdn.recreation.gov/public/2023/03/02/01/57/VR2828_0eea1d11-1bfa-4067-84e5-4862de9ceec4_700.jpg",700,"","128","2870",True,""
"","","","VR2828",38.891207905999998,-77.053519170000001,"","Parkway Drive Volleyball Courts","","","Venue Reservations","Point",2023-03-02 00:00:00.0000000,"","VR2828","37b4f1a7-9918-4584-9db9-1163f1a55743","Facility",525,True,False,False,"Image","","View of the volleyball court 3 from the east.","https://cdn.recreation.gov/public/2023/03/02/01/58/VR2828_6289f05a-b06f-4054-8c1c-80de8c257e1e_700.jpg",700,"","128","2870",True,""
"","","","VR2828",38.891207905999998,-77.053519170000001,"","Parkway Drive Volleyball Courts","","","Venue Reservations","Point",2023-03-02 00:00:00.0000000,"","VR2828","40753188-f5e6-4a4e-9d7e-71b83613b22b","Facility",525,False,True,False,"Image","","Parkway Drive Volleyball Courts with the Potomac River in the background and a small bulletin board close by.","https://cdn.recreation.gov/public/2023/03/02/01/52/VR2828_eacac520-84b2-4fef-afcf-54d9d9879746_700.jpg",700,"","128","2870",True,""
"","","natc_administration@nps.gov","10089703",0,0,"","Natchez National Historical Park Tours","601-446-5790","","Ticket Facility","",2022-08-09 00:00:00.0000000,"","10089703","2c827ac5-7a90-44ca-9f7a-377af967c6e1","Facility",526,False,True,False,"Image","","The Melrose mansion","https://cdn.recreation.gov/public/2023/02/06/19/51/10089703_c27df077-d63d-49a9-9d61-1d4803981295_700.jpg",700,"","128","2871",True,""
"","","natc_administration@nps.gov","10089703",0,0,"","Natchez National Historical Park Tours","601-446-5790","","Ticket Facility","",2022-08-09 00:00:00.0000000,"","10089703","da169724-97f8-48b4-96e0-0790b3c3c406","Facility",525,True,False,False,"Image","","Primary Bedroom in the mansion","https://cdn.recreation.gov/public/2023/02/06/19/36/10089703_4c88cbe1-3233-4a77-8505-b2f4bcb59ea8_700.jpg",700,"","128","2871",True,""
"","","natc_administration@nps.gov","10089703",0,0,"","Natchez National Historical Park Tours","601-446-5790","","Ticket Facility","",2022-08-09 00:00:00.0000000,"","10089703","433524af-27c2-4af6-b42b-fb12486d5973","Facility",525,True,False,False,"Image","","Historic View of Courtyard","https://cdn.recreation.gov/public/2023/02/06/19/49/10089703_ec87df31-581a-46a2-86db-fb0f52d8416e_700.jpg",700,"","128","2871",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","e6f1eac1-0086-4e69-a28b-bf2e6cef7b5e","Facility",538,True,False,False,"Image","","Enjoying the nature trail.","https://cdn.recreation.gov/public/2020/10/16/15/29/10060263_a8f3f95f-cc66-4025-9429-10e2482ad627_700.jpg",700,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","ce3a5cc5-3e83-41eb-8312-6b89d8bea8ae","Facility",526,False,True,False,"Image","","Lava and cactus","https://cdn.recreation.gov/public/2020/10/16/15/27/10060263_fbbe27f6-ef74-4b51-82b2-0356ba25e8c5_700.jpg",700,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","69aea081-a46a-41e2-8d95-b6d9334671b8","Facility",525,True,False,False,"Image","","Habitat","https://cdn.recreation.gov/public/2020/10/16/15/39/10060263_9910776f-7be4-49ea-8d18-6278da6a0724_700.jpg",700,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","31611e17-13e4-4c75-b86c-85b836d4284a","Facility",1575,True,False,False,"Image","","Campground Map","https://cdn.recreation.gov/public/2023/05/02/20/50/10060263_c640a312-28e7-471f-ad2c-2493d41ee1a3_700.jpg",700,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","a28fac4a-0cb6-4daf-97c4-ff8344d9b313","Facility",525,True,False,False,"Image","","Lava ","https://cdn.recreation.gov/public/2020/10/16/15/41/10060263_006d09fd-05fe-4821-bcaf-e4008f341779_700.jpg",700,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","952d7ae9-e301-45f5-a04a-295089e94cda","Facility",525,True,False,False,"Image","","Trail","https://cdn.recreation.gov/public/2020/10/16/15/33/10060263_3a3c64f2-2646-41e6-bd15-c116b3a968cb_700.jpg",700,"","126","1803",True,""
"","","","07f811a4-caa7-11ea-8fba-26923889ae6f",33.629559999999998,-104.24328,"","Haystack Mountain OHV Area","","","Activity Pass","Point",2022-05-11 00:00:00.0000000,"","07f811a4-caa7-11ea-8fba-26923889ae6f","1447e375-4f3a-4202-b956-60c97599fe4a","Facility",340,False,False,True,"Image","","Haystack Mountain OHV Area is a great place for family fun.  ","https://cdn.recreation.gov/public/2020/10/30/22/51/07f811a4-caa7-11ea-8fba-26923889ae6f_77c01035-7f22-4df3-96a1-453a21366469_1440.png",1440,"","126","1803",True,""
"","N","cure_info@nps.gov","300007",38.445833,-107.34183299999999,"","Curecanti National Recreation Area Tours","970-641-2337 X205","","Ticket Facility","Point",2023-07-06 00:00:00.0000000,"","300007","7ede3677-7a61-4a18-81d4-8b3677761f4b","Facility",700,True,False,False,"Image","","Curecanti Needle","https://cdn.recreation.gov/public/2020/05/15/15/16/300007_6913a7ce-9847-4e2f-bf21-62eb7e71a3a8_1440.jpg",1440,"","128","2651",True,""
"","N","cure_info@nps.gov","300007",38.445833,-107.34183299999999,"","Curecanti National Recreation Area Tours","970-641-2337 X205","","Ticket Facility","Point",2023-07-06 00:00:00.0000000,"","300007","12b86992-f3df-4f05-acb0-623bd206164f","Facility",810,True,False,False,"Image","","Morrow Point Boat tour in the narrowest part of the Black Canyon","https://cdn.recreation.gov/public/2020/05/15/15/04/300007_32d5c24a-1482-4372-8bac-ff71f8ff1e75_1440.jpg",1440,"","128","2651",True,""
"","N","cure_info@nps.gov","300007",38.445833,-107.34183299999999,"","Curecanti National Recreation Area Tours","970-641-2337 X205","","Ticket Facility","Point",2023-07-06 00:00:00.0000000,"","300007","d1e7ae5e-6254-4ae7-8812-c739e67aca31","Facility",700,True,False,False,"Image","","Chipeta Falls","https://cdn.recreation.gov/public/2021/06/07/15/00/300007_622c3aeb-2195-440b-ab2d-e7624a542941_1440.jpg",1440,"","128","2651",True,""
"","N","cure_info@nps.gov","300007",38.445833,-107.34183299999999,"","Curecanti National Recreation Area Tours","970-641-2337 X205","","Ticket Facility","Point",2023-07-06 00:00:00.0000000,"","300007","cf1b9740-7cff-4382-b061-2e77ebfdfbe9","Facility",340,False,False,True,"Image","","Morrow boat tour 2","https://cdn.recreation.gov/public/2020/05/04/18/25/300007_dda1c01c-1873-4cb2-9ccf-8ce4699b914e_1440.jpg",1440,"","128","2651",True,""
"","","Fopu_information@nps.gov","10101846",32.027737000000002,-80.891281000000006,"","Fort Pulaski National Monument Tours","912-786-5787","","Ticket Facility","Point",2023-11-30 00:00:00.0000000,"","10101846","41ef2eaf-5e68-4533-8aa0-1cfdf7c870cd","Facility",810,True,False,False,"Image","","Fort Pulaski at night with lanterns lining the walkway and two cannons outside. ","https://cdn.recreation.gov/public/2023/11/30/19/06/10101846_69de9270-6128-4744-974f-efd5a4fe42db_1440.jpg",1440,"","128","2699",True,""
"","","Fopu_information@nps.gov","10101846",32.027737000000002,-80.891281000000006,"","Fort Pulaski National Monument Tours","912-786-5787","","Ticket Facility","Point",2023-11-30 00:00:00.0000000,"","10101846","0b2f00a3-909d-4769-b33f-d8065c39b1f5","Facility",810,False,False,True,"Image","","Fort Pulaski at night with lanterns lining the walkway and two cannons outside. ","https://cdn.recreation.gov/public/2023/11/30/19/10/10101846_7500dfdf-52a4-40de-a5d0-505f10e8196f_1440.jpg",1440,"","128","2699",True,""
"","","Fopu_information@nps.gov","10101846",32.027737000000002,-80.891281000000006,"","Fort Pulaski National Monument Tours","912-786-5787","","Ticket Facility","Point",2023-11-30 00:00:00.0000000,"","10101846","b449cbe9-3bc1-418a-a93c-cc31a5562967","Facility",961,True,False,False,"Image","","Fort Pulaski Draw Bridge with mountain in the horizon and lanterns lining the edges","https://cdn.recreation.gov/public/2023/11/30/19/08/10101846_e34c0a64-5a23-42be-b4a9-6987786d2b44_1440.jpg",1440,"","128","2699",True,""
"","","Fopu_information@nps.gov","10101846",32.027737000000002,-80.891281000000006,"","Fort Pulaski National Monument Tours","912-786-5787","","Ticket Facility","Point",2023-11-30 00:00:00.0000000,"","10101846","301d1b03-b9ec-4d71-9217-61852d4af925","Facility",960,True,False,False,"Image","","Two individuals standing near a cannon, blasting in the dark ","https://cdn.recreation.gov/public/2023/11/30/19/07/10101846_96e1885d-4bf0-4294-84fa-c33dd14a7fc5_1440.jpg",1440,"","128","2699",True,""
"","","","VR2827",38.886732915000003,-77.034239858999996,"","Raoul Wallenberg Mixed Use Field","","","Venue Reservations","Point",2023-03-02 00:00:00.0000000,"","VR2827","80d17c17-8edd-4c67-a5d3-88c1a11a5650","Facility",810,False,False,True,"Image","","A view of the Raoul Wallenberg Mixed Use Field featuring a grassy area, goal posts, scattered trees, and the Washington Monument in the background.","https://cdn.recreation.gov/public/2023/03/25/17/58/VR2827_64254dc8-43cb-42da-87bb-65afb56e194c_1440.jpg",1440,"","128","2870",True,""
"","","","VR2828",38.891207905999998,-77.053519170000001,"","Parkway Drive Volleyball Courts","","","Venue Reservations","Point",2023-03-02 00:00:00.0000000,"","VR2828","75e5e30f-bed3-46c8-87e7-561d3933e9a1","Facility",810,False,False,True,"Image","","Parkway Drive Volleyball Courts with the Potomac River in the background and a small bulletin board close by.","https://cdn.recreation.gov/public/2023/03/02/01/56/VR2828_93bcde24-fbb0-4585-973f-32b3965709a3_1440.jpg",1440,"","128","2870",True,""
"","","","VR2863",38.888577034999997,-77.044755739999999,"","JFK Hockey Fields","","","Venue Reservations","Point",2024-02-29 00:00:00.0000000,"","VR2863","21791971-056a-4a2f-840d-54c11cc0bc89","Facility",811,False,False,True,"Image","","The photo shows a grassy field with trees and the Washington Monument in the background.","https://cdn.recreation.gov/public/2023/03/25/17/33/VR2863_bad3e3a7-5825-40a1-8262-bfac2e9c9882_1440.jpg",1440,"","128","2870",True,""
"","","natc_administration@nps.gov","10089703",0,0,"","Natchez National Historical Park Tours","601-446-5790","","Ticket Facility","",2022-08-09 00:00:00.0000000,"","10089703","96b53d90-26e3-4387-9fe5-2ce25d01c95c","Facility",810,False,False,True,"Image","","The Melrose estate","https://cdn.recreation.gov/public/2023/02/06/19/34/10089703_08ff5f2c-6520-410c-9891-99def5d74134_1440.jpg",1440,"","128","2871",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","a3af1089-994b-4038-a982-ab971f40a58f","Facility",339,True,False,False,"Image","","Beautiful scenery from the recreation area.","https://cdn.recreation.gov/public/2020/10/16/15/28/10060263_3a98cd65-483f-485b-bdb8-d61074d31bcc_1440.jpg",1440,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","57628961-0379-456e-92dc-cf485f92ed2a","Facility",651,True,False,False,"Image","","Scenery","https://cdn.recreation.gov/public/2020/10/16/15/36/10060263_45e30d7b-2d5e-4679-a0d8-79df919554cb_1440.jpg",1440,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","8134d7d2-6334-480b-be13-b20d0c35fa8e","Facility",810,True,False,False,"Image","","Looking South ","https://cdn.recreation.gov/public/2020/12/01/21/36/10060263_850f76ec-5a26-4bc4-a6d0-3e650274f645_1440.jpg",1440,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","a23aa489-fd6d-4e31-b773-9779d61bef3c","Facility",958,True,False,False,"Image","","Group Shelter 2","https://cdn.recreation.gov/public/2020/10/16/15/32/10060263_1804f40c-7d8e-4d48-8829-221807eff504_1440.jpg",1440,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","1ceb620b-9783-4ab4-a2e6-af9b75cd70c1","Facility",542,True,False,False,"Image","","Shower/Restroom","https://cdn.recreation.gov/public/2020/10/16/15/30/10060263_bdc00022-cfc3-4853-8187-d51e33970f1d_1440.jpg",1440,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","d409f98f-5153-4edd-80b0-22a3d5abd3b4","Facility",810,True,False,False,"Image","","Aerial View ","https://cdn.recreation.gov/public/2020/12/01/21/34/10060263_9c46ba21-d3e8-4c0b-ac07-0d8d860c2db5_1440.jpg",1440,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","c8b48d9f-d571-493a-9d2d-6ce6ad82d2d2","Facility",810,True,False,False,"Image","","Looking West.","https://cdn.recreation.gov/public/2020/12/01/21/38/10060263_b0eef602-410a-4840-8325-1193c47525aa_1440.jpg",1440,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","74059c57-d4f6-49dd-8159-27b68657dbf5","Facility",953,True,False,False,"Image","","Tent Camping Area","https://cdn.recreation.gov/public/2020/10/16/15/31/10060263_078fd843-8e11-4585-9406-9bd14f1a4de8_1440.jpg",1440,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","4c236be7-9e72-45f1-b9ea-1affb967ff23","Facility",810,True,False,False,"Image","","Looking North","https://cdn.recreation.gov/public/2020/12/01/21/36/10060263_c604c4f1-dd35-4628-abe2-53832ba5374f_1440.jpg",1440,"","126","1803",True,""
"","","N/A","10060263",33.684750000000001,-105.91988000000001,"","Valley of Fires Recreation Area","575-648-2241","","Campground","Point",2024-08-20 00:00:00.0000000,"10060263","10060263","18ef733e-c071-4c55-80e5-05b380fa2d0f","Facility",340,False,False,True,"Image","","Morning in the Malpais","https://cdn.recreation.gov/public/2020/09/29/13/28/10060263_083d63f9-44e5-4349-83fc-7c7d432006b0_1440.jpg",1440,"","126","1803",True,""
